player_id,player_abbr,player_name,position,headshot_url,recent_team,season,week,season_type,opponent_team,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0036332,J.Deguara,Josiah Deguara,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ppvzbuhwwaus50k2xyr2",JAX,2024,5,REG,IND,1,1,2.0,0,0.0,0.0,-2.0,4.0,0.0,-0.21920353,0,0.0,0.029411765,-0.008888889,0.037895426,0.0,0.2,1.2
00-0036332,J.Deguara,Josiah Deguara,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ppvzbuhwwaus50k2xyr2",JAX,2024,16,REG,LV,1,1,4.0,0,0.0,0.0,2.0,2.0,0.0,-0.89682287,0,2.0,0.028571429,0.008733625,0.04897068,0.0,0.4,1.4
00-0036345,K.Osborn,K.J. Osborn,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sbz79g8kzinzebiwzauv",NE,2024,1,REG,CIN,3,6,21.0,0,0.0,0.0,28.0,5.0,1.0,-3.3627405,0,0.75,0.26086956,0.18666667,0.521971,0.0,2.1,5.1
00-0036345,K.Osborn,K.J. Osborn,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sbz79g8kzinzebiwzauv",NE,2024,2,REG,SEA,1,2,7.0,0,0.0,0.0,12.0,1.0,0.0,-0.2442899,0,0.5833333,0.083333336,0.092307694,0.18961538,0.0,0.7,1.7
00-0036345,K.Osborn,K.J. Osborn,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sbz79g8kzinzebiwzauv",NE,2024,4,REG,SF,1,5,3.0,0,0.0,0.0,18.0,0.0,0.0,-4.6143975,0,0.16666667,0.15625,0.10650887,0.3089312,0.0,0.3,1.3
00-0036345,K.Osborn,K.J. Osborn,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sbz79g8kzinzebiwzauv",NE,2024,7,REG,JAX,2,3,26.0,1,0.0,0.0,20.0,10.0,1.0,2.423069,0,1.3,0.083333336,0.06944445,0.1736111,0.0,8.6,10.6
00-0036345,K.Osborn,K.J. Osborn,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sbz79g8kzinzebiwzauv",NE,2024,8,REG,NYJ,0,1,0.0,0,0.0,0.0,17.0,0.0,0.0,-0.5487494,0,0.0,0.03448276,0.06563707,0.097670086,0.0,0.0,0.0
00-0036345,K.Osborn,K.J. Osborn,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sbz79g8kzinzebiwzauv",NE,2024,10,REG,CHI,0,1,0.0,0,0.0,0.0,12.0,0.0,0.0,-0.95965517,0,0.0,0.04347826,0.06030151,0.10742845,0.0,0.0,0.0
00-0036358,C.Lamb,CeeDee Lamb,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tfuj9njqdw2dovkwhryc",DAL,2024,1,REG,CLE,5,10,61.0,0,0.0,0.0,107.0,32.0,2.0,-2.2332177,0,0.57009345,0.32258064,0.42125985,0.77875286,0.0,8.6,13.6
00-0036358,C.Lamb,CeeDee Lamb,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tfuj9njqdw2dovkwhryc",DAL,2024,2,REG,NO,4,7,90.0,1,0.0,0.0,95.0,57.0,3.0,1.5086893,0,0.94736844,0.17073171,0.2761628,0.4494115,0.0,15.0,19.0
00-0036358,C.Lamb,CeeDee Lamb,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tfuj9njqdw2dovkwhryc",DAL,2024,3,REG,BAL,4,7,67.0,0,1.0,1.0,75.0,17.0,3.0,-2.8417764,0,0.8933333,0.14,0.16094421,0.32266095,0.0,4.7,8.7
00-0036358,C.Lamb,CeeDee Lamb,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tfuj9njqdw2dovkwhryc",DAL,2024,4,REG,NYG,7,8,98.0,1,0.0,0.0,54.0,48.0,3.0,6.441047,0,1.8148148,0.30769232,0.375,0.7240385,0.0,16.6,23.6
00-0036358,C.Lamb,CeeDee Lamb,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tfuj9njqdw2dovkwhryc",DAL,2024,5,REG,PIT,5,9,62.0,0,0.0,0.0,57.0,21.0,2.0,-0.8813598,0,1.0877193,0.2195122,0.1993007,0.4687788,0.0,6.4,11.4
00-0036358,C.Lamb,CeeDee Lamb,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tfuj9njqdw2dovkwhryc",DAL,2024,6,REG,DET,7,14,89.0,0,0.0,0.0,110.0,44.0,3.0,-1.1693834,0,0.8090909,0.3255814,0.33639145,0.7238461,0.0,9.1,16.1
00-0036358,C.Lamb,CeeDee Lamb,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tfuj9njqdw2dovkwhryc",DAL,2024,8,REG,SF,13,17,146.0,2,0.0,0.0,149.0,43.0,9.0,7.103402,0,0.9798658,0.45945945,0.43567252,0.99415994,0.0,26.6,39.6
00-0036358,C.Lamb,CeeDee Lamb,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tfuj9njqdw2dovkwhryc",DAL,2024,9,REG,ATL,8,12,47.0,0,0.0,0.0,86.0,15.0,2.0,-2.2199013,1,0.54651165,0.25,0.28956228,0.5776936,0.0,8.2,16.2
00-0036358,C.Lamb,CeeDee Lamb,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tfuj9njqdw2dovkwhryc",DAL,2024,10,REG,PHI,6,10,21.0,0,0.0,0.0,55.0,11.0,3.0,-1.074918,0,0.38181818,0.3448276,0.28061223,0.71366996,0.0,2.4,8.4
00-0036358,C.Lamb,CeeDee Lamb,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tfuj9njqdw2dovkwhryc",DAL,2024,11,REG,HOU,8,12,93.0,0,0.0,0.0,95.0,35.0,4.0,-3.414609,0,0.97894734,0.22222222,0.28443113,0.5324351,0.0,10.6,18.6
00-0036358,C.Lamb,CeeDee Lamb,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tfuj9njqdw2dovkwhryc",DAL,2024,12,REG,WAS,10,12,67.0,0,0.0,0.0,41.0,30.0,4.0,1.9906486,0,1.6341463,0.375,0.21243523,0.71120465,0.0,6.8,16.8
00-0036358,C.Lamb,CeeDee Lamb,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tfuj9njqdw2dovkwhryc",DAL,2024,13,REG,NYG,2,6,39.0,0,0.0,0.0,42.0,19.0,2.0,-0.7858108,0,0.9285714,0.16666667,0.15441176,0.35808823,0.0,3.9,5.9
00-0036358,C.Lamb,CeeDee Lamb,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tfuj9njqdw2dovkwhryc",DAL,2024,14,REG,CIN,6,7,93.0,1,0.0,0.0,48.0,53.0,4.0,3.6388764,0,1.9375,0.22580644,0.20600858,0.4829157,0.0,15.4,21.4
00-0036358,C.Lamb,CeeDee Lamb,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tfuj9njqdw2dovkwhryc",DAL,2024,15,REG,CAR,9,13,116.0,1,0.0,0.0,83.0,69.0,6.0,7.9802995,0,1.3975904,0.4642857,0.4940476,1.042262,0.0,17.6,26.6
00-0036358,C.Lamb,CeeDee Lamb,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tfuj9njqdw2dovkwhryc",DAL,2024,16,REG,TB,7,8,105.0,0,0.0,0.0,93.0,43.0,4.0,5.636059,0,1.1290323,0.24242425,0.40611354,0.64791584,0.0,10.5,17.5
00-0036387,J.Reagor,Jalen Reagor,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myazqfr7pzfyofksuyet",LAC,2024,7,REG,ARI,1,1,41.0,0,1.0,1.0,37.0,4.0,0.0,-3.9943874,0,1.1081082,0.027027028,0.11111111,0.11831832,0.0,2.0,3.0
00-0036387,J.Reagor,Jalen Reagor,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myazqfr7pzfyofksuyet",LAC,2024,8,REG,NO,2,2,35.0,0,0.0,0.0,18.0,17.0,2.0,3.0021431,0,1.9444444,0.06666667,0.07826087,0.15478261,0.0,3.5,5.5
00-0036387,J.Reagor,Jalen Reagor,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myazqfr7pzfyofksuyet",LAC,2024,9,REG,CLE,1,2,0.0,0,0.0,0.0,4.0,4.0,0.0,-2.2841647,0,0.0,0.07692308,0.015151516,0.12599067,0.0,0.0,1.0
00-0036387,J.Reagor,Jalen Reagor,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myazqfr7pzfyofksuyet",LAC,2024,10,REG,TEN,0,1,0.0,0,0.0,0.0,3.0,0.0,0.0,-0.09317548,0,0.0,0.055555556,0.02631579,0.10175438,0.0,-0.2,-0.2
00-0036387,J.Reagor,Jalen Reagor,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myazqfr7pzfyofksuyet",LAC,2024,11,REG,CIN,0,1,0.0,0,0.0,0.0,24.0,0.0,0.0,-0.4988964,0,0.0,0.030303031,0.05357143,0.08295455,0.0,0.0,0.0
00-0036387,J.Reagor,Jalen Reagor,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myazqfr7pzfyofksuyet",LAC,2024,12,REG,BAL,2,4,20.0,0,0.0,0.0,34.0,0.0,1.0,-2.2189322,0,0.5882353,0.11111111,0.09264305,0.23151681,0.0,2.0,4.0
00-0036387,J.Reagor,Jalen Reagor,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myazqfr7pzfyofksuyet",LAC,2024,14,REG,KC,1,1,4.0,0,0.0,0.0,3.0,1.0,0.0,-1.1884494,0,1.3333334,0.03448276,0.0100334445,0.05874755,0.0,0.4,1.4
00-0036407,J.Jeudy,Jerry Jeudy,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",CLE,2024,1,REG,DAL,3,8,25.0,1,0.0,0.0,116.0,4.0,2.0,0.9209248,0,0.21551724,0.18604651,0.31182796,0.49734935,0.0,8.5,11.5
00-0036407,J.Jeudy,Jerry Jeudy,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",CLE,2024,2,REG,JAX,5,6,73.0,0,0.0,0.0,70.0,7.0,3.0,6.3156705,0,1.0428572,0.18181819,0.33816424,0.50944227,0.0,7.3,12.3
00-0036407,J.Jeudy,Jerry Jeudy,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",CLE,2024,3,REG,NYG,4,7,27.0,0,0.0,0.0,70.0,3.0,1.0,-2.7003198,1,0.3857143,0.2,0.25270757,0.4768953,0.0,4.7,8.7
00-0036407,J.Jeudy,Jerry Jeudy,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",CLE,2024,4,REG,LV,6,9,72.0,0,0.0,0.0,99.0,11.0,4.0,0.3706792,0,0.72727275,0.28125,0.5755814,0.82478195,0.0,7.2,13.2
00-0036407,J.Jeudy,Jerry Jeudy,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",CLE,2024,5,REG,WAS,1,3,16.0,0,0.0,0.0,35.0,0.0,1.0,-1.0374653,0,0.45714286,0.10714286,0.14285715,0.2607143,0.0,1.6,2.6
00-0036407,J.Jeudy,Jerry Jeudy,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",CLE,2024,6,REG,PHI,1,3,35.0,0,0.0,0.0,74.0,18.0,1.0,1.1896138,0,0.47297296,0.13043478,0.5692308,0.5941137,0.0,3.5,4.5
00-0036407,J.Jeudy,Jerry Jeudy,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",CLE,2024,7,REG,CIN,1,6,18.0,0,0.0,0.0,87.0,2.0,1.0,-5.0860295,0,0.20689656,0.125,0.26363635,0.37204546,0.0,1.8,2.8
00-0036407,J.Jeudy,Jerry Jeudy,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",CLE,2024,8,REG,BAL,5,8,79.0,0,0.0,0.0,98.0,16.0,4.0,3.8539155,0,0.8061224,0.19512194,0.23844282,0.4595929,0.0,7.9,12.9
00-0036407,J.Jeudy,Jerry Jeudy,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",CLE,2024,9,REG,LAC,7,11,73.0,0,0.0,0.0,115.0,5.0,5.0,-3.6777961,0,0.6347826,0.23913044,0.2804878,0.55503714,0.0,7.3,14.3
00-0036407,J.Jeudy,Jerry Jeudy,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",CLE,2024,11,REG,NO,6,11,142.0,1,0.0,0.0,146.0,73.0,4.0,7.88948,0,0.9726027,0.24444444,0.32444444,0.5937778,0.0,20.2,26.2
00-0036407,J.Jeudy,Jerry Jeudy,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",CLE,2024,12,REG,PIT,6,6,85.0,0,0.0,0.0,71.0,14.0,5.0,9.124229,0,1.1971831,0.22222222,0.29831934,0.5421569,0.0,8.5,14.5
00-0036407,J.Jeudy,Jerry Jeudy,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",CLE,2024,13,REG,DEN,9,13,235.0,1,0.0,0.0,206.0,97.0,9.0,15.909895,1,1.1407768,0.22807017,0.41869918,0.6351947,0.0,31.5,40.5
00-0036407,J.Jeudy,Jerry Jeudy,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",CLE,2024,14,REG,PIT,5,6,64.0,1,0.0,0.0,60.0,9.0,2.0,4.5719075,0,1.0666667,0.16216215,0.18404908,0.37207758,0.0,12.4,17.4
00-0036407,J.Jeudy,Jerry Jeudy,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",CLE,2024,15,REG,KC,11,14,108.0,0,0.0,0.0,117.0,48.0,6.0,7.110361,0,0.9230769,0.4375,0.43984962,0.96414477,0.0,10.8,21.8
00-0036407,J.Jeudy,Jerry Jeudy,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",CLE,2024,16,REG,CIN,2,3,20.0,0,0.0,0.0,29.0,1.0,1.0,0.75428987,0,0.6896552,0.09677419,0.15675676,0.254891,0.0,2.0,4.0
00-0036407,J.Jeudy,Jerry Jeudy,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",CLE,2024,17,REG,MIA,12,18,94.0,0,0.0,0.0,116.0,25.0,5.0,-0.7831021,0,0.8103448,0.41860464,0.48535565,0.96765596,0.0,9.4,21.4
00-0036407,J.Jeudy,Jerry Jeudy,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",CLE,2024,18,REG,BAL,6,13,63.0,0,0.0,0.0,102.0,54.0,3.0,-7.0866957,0,0.61764705,0.3939394,0.4047619,0.8742424,0.0,6.3,12.3
00-0036410,T.Higgins,Tee Higgins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/swqgkrdmjecz3vumrex5",CIN,2024,3,REG,WAS,3,6,39.0,0,0.0,0.0,63.0,8.0,2.0,2.1470482,0,0.61904764,0.15789473,0.22261484,0.39267248,0.0,3.9,6.9
00-0036410,T.Higgins,Tee Higgins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/swqgkrdmjecz3vumrex5",CIN,2024,4,REG,CAR,6,10,60.0,0,0.0,0.0,96.0,16.0,5.0,1.7814797,0,0.625,0.33333334,0.5614035,0.8929825,0.0,6.0,12.0
00-0036410,T.Higgins,Tee Higgins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/swqgkrdmjecz3vumrex5",CIN,2024,5,REG,BAL,9,14,83.0,2,0.0,0.0,138.0,21.0,6.0,8.144398,0,0.60144925,0.35897437,0.42857143,0.8384615,0.0,20.3,29.3
00-0036410,T.Higgins,Tee Higgins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/swqgkrdmjecz3vumrex5",CIN,2024,6,REG,NYG,7,7,77.0,0,0.0,0.0,42.0,35.0,4.0,6.9173064,0,1.8333334,0.3043478,0.3181818,0.679249,0.0,7.7,14.7
00-0036410,T.Higgins,Tee Higgins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/swqgkrdmjecz3vumrex5",CIN,2024,7,REG,CLE,4,8,82.0,1,0.0,0.0,119.0,32.0,4.0,3.1805022,0,0.68907565,0.33333334,0.4576923,0.8203846,0.0,14.2,18.2
00-0036410,T.Higgins,Tee Higgins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/swqgkrdmjecz3vumrex5",CIN,2024,11,REG,LAC,9,13,148.0,1,0.0,0.0,153.0,37.0,6.0,13.837658,0,0.96732026,0.2826087,0.31416836,0.6438309,0.0,20.8,29.8
00-0036410,T.Higgins,Tee Higgins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/swqgkrdmjecz3vumrex5",CIN,2024,13,REG,PIT,5,10,69.0,1,0.0,0.0,75.0,23.0,4.0,0.56156725,0,0.92,0.27027026,0.3409091,0.6440418,0.0,12.9,17.9
00-0036410,T.Higgins,Tee Higgins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/swqgkrdmjecz3vumrex5",CIN,2024,14,REG,DAL,2,5,23.0,0,0.0,0.0,40.0,4.0,1.0,-2.2374244,0,0.575,0.11627907,0.14652015,0.2769827,0.0,2.3,4.3
00-0036410,T.Higgins,Tee Higgins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/swqgkrdmjecz3vumrex5",CIN,2024,15,REG,TEN,5,8,88.0,1,0.0,0.0,98.0,16.0,3.0,8.084494,0,0.8979592,0.22857143,0.40163934,0.62400466,0.0,14.8,19.8
00-0036410,T.Higgins,Tee Higgins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/swqgkrdmjecz3vumrex5",CIN,2024,16,REG,CLE,8,11,58.0,1,0.0,0.0,81.0,14.0,2.0,-0.61596227,0,0.7160494,0.39285713,0.369863,0.84818983,0.0,11.8,19.8
00-0036410,T.Higgins,Tee Higgins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/swqgkrdmjecz3vumrex5",CIN,2024,17,REG,DEN,11,12,131.0,3,1.0,1.0,115.0,19.0,8.0,12.14582,0,1.1391305,0.24489796,0.33527696,0.6020408,0.0,29.1,40.1
00-0036410,T.Higgins,Tee Higgins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/swqgkrdmjecz3vumrex5",CIN,2024,18,REG,PIT,4,5,53.0,0,0.0,0.0,47.0,3.0,3.0,3.4014106,0,1.1276596,0.10869565,0.24867725,0.33711755,0.0,5.3,9.3
00-0036415,V.Jefferson,Van Jefferson,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",PIT,2024,1,REG,ATL,1,2,1.0,0,0.0,0.0,2.0,5.0,0.0,-2.065651,0,0.5,0.09090909,0.014814815,0.14673401,0.0,0.1,1.1
00-0036415,V.Jefferson,Van Jefferson,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",PIT,2024,2,REG,DEN,2,3,14.0,0,0.0,0.0,40.0,7.0,0.0,-1.2366889,0,0.35,0.16666667,0.2919708,0.45437956,0.0,1.4,3.4
00-0036415,V.Jefferson,Van Jefferson,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",PIT,2024,4,REG,IND,2,3,21.0,0,0.0,0.0,38.0,14.0,1.0,-1.271989,0,0.55263156,0.09375,0.16309012,0.2547881,0.0,2.1,4.1
00-0036415,V.Jefferson,Van Jefferson,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",PIT,2024,5,REG,DAL,3,5,26.0,0,0.0,0.0,84.0,3.0,1.0,0.97029126,0,0.30952382,0.1923077,0.30215827,0.49997234,0.0,2.6,5.6
00-0036415,V.Jefferson,Van Jefferson,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",PIT,2024,7,REG,NYJ,2,3,15.0,1,0.0,0.0,12.0,6.0,2.0,0.93532246,0,1.25,0.11111111,0.05479452,0.20502283,0.0,7.5,9.5
00-0036415,V.Jefferson,Van Jefferson,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",PIT,2024,8,REG,NYG,4,5,62.0,0,0.0,0.0,59.0,10.0,3.0,4.6822414,0,1.0508474,0.18518518,0.22957198,0.43847817,0.0,6.2,10.2
00-0036415,V.Jefferson,Van Jefferson,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",PIT,2024,10,REG,WAS,0,2,0.0,0,0.0,0.0,58.0,0.0,0.0,-1.8355142,0,0.0,0.07692308,0.17682926,0.2391651,0.0,0.0,0.0
00-0036415,V.Jefferson,Van Jefferson,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",PIT,2024,11,REG,BAL,0,1,0.0,0,0.0,0.0,4.0,0.0,0.0,-1.2442383,0,0.0,0.03125,0.02259887,0.06269421,0.0,0.0,0.0
00-0036415,V.Jefferson,Van Jefferson,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",PIT,2024,12,REG,CLE,2,2,39.0,0,0.0,0.0,38.0,1.0,1.0,2.5550258,0,1.0263158,0.08,0.13571429,0.215,0.0,3.9,5.9
00-0036415,V.Jefferson,Van Jefferson,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",PIT,2024,13,REG,CIN,1,3,43.0,0,0.0,0.0,22.0,26.0,1.0,2.4035804,0,1.9545455,0.083333336,0.11340206,0.20438144,0.0,4.3,5.3
00-0036415,V.Jefferson,Van Jefferson,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",PIT,2024,14,REG,CLE,1,1,10.0,1,0.0,0.0,10.0,0.0,1.0,2.0585985,0,1.0,0.041666668,0.052083332,0.098958336,0.0,7.0,8.0
00-0036415,V.Jefferson,Van Jefferson,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",PIT,2024,15,REG,PHI,1,2,0.0,0,0.0,0.0,43.0,1.0,0.0,-2.2302759,0,0.0,0.0952381,0.2885906,0.34487057,0.0,0.0,1.0
00-0036415,V.Jefferson,Van Jefferson,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",PIT,2024,16,REG,BAL,2,3,27.0,0,0.0,0.0,31.0,3.0,1.0,0.3089769,0,0.87096775,0.115384616,0.15656565,0.28267288,0.0,2.7,4.7
00-0036415,V.Jefferson,Van Jefferson,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",PIT,2024,17,REG,KC,0,1,0.0,0,0.0,0.0,3.0,0.0,0.0,-1.0140471,0,0.0,0.028571429,0.012295082,0.0514637,0.0,0.0,0.0
00-0036415,V.Jefferson,Van Jefferson,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",PIT,2024,18,REG,CIN,3,4,18.0,0,0.0,0.0,21.0,2.0,1.0,-0.94567984,0,0.85714287,0.13793103,0.10194175,0.27825576,0.0,1.8,4.8
00-0036415,V.Jefferson,Van Jefferson,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",PIT,2024,19,POST,BAL,2,2,37.0,1,0.0,0.0,37.0,0.0,1.0,3.394214,0,1.0,0.07692308,0.18048781,0.24172609,0.0,9.7,11.7
00-0036422,A.Trautman,Adam Trautman,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvqigum2qjhil0z3er2c",DEN,2024,1,REG,SEA,0,1,0.0,0,0.0,0.0,5.0,0.0,0.0,-0.83470166,0,0.0,0.023809524,0.018939395,0.04897186,0.0,0.0,0.0
00-0036422,A.Trautman,Adam Trautman,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvqigum2qjhil0z3er2c",DEN,2024,3,REG,TB,1,1,13.0,0,0.0,0.0,3.0,10.0,1.0,0.76412904,0,4.3333335,0.029411765,0.012345679,0.05275962,0.0,1.3,2.3
00-0036422,A.Trautman,Adam Trautman,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvqigum2qjhil0z3er2c",DEN,2024,5,REG,LV,1,1,19.0,0,0.0,0.0,4.0,15.0,1.0,2.0105855,0,4.75,0.03846154,0.027777778,0.077136755,0.0,1.9,2.9
00-0036422,A.Trautman,Adam Trautman,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvqigum2qjhil0z3er2c",DEN,2024,7,REG,NO,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,-3.9041896,0,,0.12,0.0,0.18,0.0,0.0,0.0
00-0036422,A.Trautman,Adam Trautman,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvqigum2qjhil0z3er2c",DEN,2024,8,REG,CAR,4,4,85.0,1,0.0,0.0,53.0,32.0,4.0,6.9781685,0,1.6037736,0.10526316,0.1318408,0.25018328,0.0,14.5,18.5
00-0036422,A.Trautman,Adam Trautman,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvqigum2qjhil0z3er2c",DEN,2024,9,REG,BAL,1,1,4.0,0,0.0,0.0,2.0,2.0,0.0,-0.057126943,0,2.0,0.030303031,0.007905139,0.05098814,0.0,0.4,1.4
00-0036422,A.Trautman,Adam Trautman,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvqigum2qjhil0z3er2c",DEN,2024,10,REG,KC,1,1,34.0,0,0.0,0.0,5.0,29.0,1.0,3.0531456,0,6.8,0.035714287,0.02202643,0.06898993,0.0,3.4,4.4
00-0036422,A.Trautman,Adam Trautman,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvqigum2qjhil0z3er2c",DEN,2024,11,REG,ATL,0,1,0.0,0,0.0,0.0,6.0,0.0,0.0,-2.0827754,0,0.0,0.03125,0.045454547,0.07869318,0.0,0.0,0.0
00-0036422,A.Trautman,Adam Trautman,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvqigum2qjhil0z3er2c",DEN,2024,12,REG,LV,1,2,3.0,0,0.0,0.0,8.0,2.0,0.0,-0.8641513,0,0.375,0.051282052,0.03018868,0.098055154,0.0,0.3,1.3
00-0036422,A.Trautman,Adam Trautman,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvqigum2qjhil0z3er2c",DEN,2024,13,REG,CLE,0,1,0.0,0,0.0,0.0,5.0,0.0,0.0,-0.76870394,0,0.0,0.032258064,0.0123152705,0.057007786,0.0,0.0,0.0
