player_id,player_name,position,recent_team,week,season_type,opponent_team,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receiving_yards,receptions,targets,receiving_tds,fantasy_points,fantasy_points_ppr,carries_per_game,rush_yards_per_game,rush_tds_per_game,targets_per_game,receptions_per_game,receiving_yards_per_game,total_yards_per_game,touches_per_game,yards_per_carry,yards_per_touch,yards_per_catch,yards_per_target,td_per_touch,carries_per_game_rolling_3,rush_yards_per_game_rolling_3,rush_tds_per_game_rolling_3,targets_per_game_rolling_3,receptions_per_game_rolling_3,receiving_yards_per_game_rolling_3,total_yards_per_game_rolling_3,touches_per_game_rolling_3,yards_per_carry_rolling_3,yards_per_touch_rolling_3,yards_per_catch_rolling_3,yards_per_target_rolling_3,td_per_touch_rolling_3,carries_per_game_rolling_5,rush_yards_per_game_rolling_5,rush_tds_per_game_rolling_5,targets_per_game_rolling_5,receptions_per_game_rolling_5,receiving_yards_per_game_rolling_5,total_yards_per_game_rolling_5,touches_per_game_rolling_5,yards_per_carry_rolling_5,yards_per_touch_rolling_5,yards_per_catch_rolling_5,yards_per_target_rolling_5,td_per_touch_rolling_5,carries_per_game_season_avg,rush_yards_per_game_season_avg,rush_tds_per_game_season_avg,targets_per_game_season_avg,receptions_per_game_season_avg,receiving_yards_per_game_season_avg,total_yards_per_game_season_avg,touches_per_game_season_avg,yards_per_carry_season_avg,yards_per_touch_season_avg,yards_per_catch_season_avg,yards_per_target_season_avg,td_per_touch_season_avg
00-0039139,J.Gibbs,RB,DET,15,REG,BUF,8.0,31.0,1.0,,,2.0,0.29676342,,83.0,5.0,7.0,1.0,23.4,28.4,8.0,31.0,1.0,7.0,5.0,83.0,114.0,13.0,3.875,8.76923076923077,16.6,11.857142857142858,0.15384615384615385,10.666666666666666,53.666666666666664,1.0,5.666666666666667,4.333333333333333,43.333333333333336,97.0,15.0,5.469444444444445,7.233322233322234,10.033333333333333,7.035714285714286,0.15384615384615385,12.8,64.0,1.3333333333333333,4.2,3.4,38.6,102.6,16.2,5.393354978354978,7.21499333999334,17.419999999999998,15.621428571428572,0.15384615384615385,13.285714285714286,74.78571428571429,1.375,4.083333333333333,3.25,31.25,105.08333333333333,16.25,5.857023318160536,6.946295261755789,12.881349206349206,10.6125,0.15384615384615385
00-0039139,J.Gibbs,RB,DET,16,REG,CHI,23.0,109.0,1.0,,,8.0,5.2487364,,45.0,4.0,5.0,,21.4,25.4,23.0,109.0,1.0,5.0,4.0,45.0,154.0,27.0,4.739130434782608,5.703703703703703,11.25,9.0,,15.333333333333334,61.0,1.0,6.0,5.0,52.666666666666664,113.66666666666667,20.333333333333332,3.826932367149759,5.9830416497083165,10.950000000000001,8.619047619047619,0.15384615384615385,15.2,72.0,1.3333333333333333,5.0,4.0,36.8,108.8,19.2,5.086635610766045,6.305734080734081,8.870000000000001,6.621428571428572,0.15384615384615385,13.933333333333334,77.06666666666666,1.3333333333333333,4.153846153846154,3.3076923076923075,32.30769230769231,108.84615384615384,17.076923076923077,5.782497125935341,6.850711295751781,12.755860805860806,10.488461538461538,0.15384615384615385
00-0039139,J.Gibbs,RB,DET,17,REG,SF,18.0,117.0,1.0,,,5.0,3.5562515,,46.0,4.0,4.0,,22.3,26.3,18.0,117.0,1.0,4.0,4.0,46.0,163.0,22.0,6.5,7.409090909090909,11.5,11.5,,16.333333333333332,85.66666666666667,1.0,5.333333333333333,4.333333333333333,58.0,143.66666666666666,20.666666666666668,5.03804347826087,7.294008460675127,13.116666666666667,10.785714285714286,0.15384615384615385,14.6,77.4,1.0,5.2,4.2,44.2,121.6,18.8,5.529492753623188,6.962552262552262,10.57,8.321428571428573,0.15384615384615385,14.1875,79.5625,1.3,4.142857142857143,3.357142857142857,33.285714285714285,112.71428571428571,17.428571428571427,5.827341055564382,6.890595553847433,12.666156462585034,10.560714285714285,0.15384615384615385
00-0039139,J.Gibbs,RB,DET,18,REG,MIN,23.0,139.0,3.0,,,8.0,1.8338602,,31.0,5.0,5.0,1.0,41.0,46.0,23.0,139.0,3.0,5.0,5.0,31.0,170.0,28.0,6.043478260869565,6.071428571428571,6.2,6.2,0.14285714285714285,21.333333333333332,121.66666666666667,1.6666666666666667,4.666666666666667,4.333333333333333,40.666666666666664,162.33333333333334,25.666666666666668,5.760869565217392,6.3947410614077285,9.65,8.9,0.14285714285714285,17.4,87.8,1.5,5.4,4.8,47.0,134.8,22.2,4.804855072463768,6.285928885928887,10.110000000000001,8.711428571428572,0.14835164835164835,14.705882352941176,83.05882352941177,1.4545454545454546,4.2,3.466666666666667,33.13333333333333,116.53333333333333,18.133333333333333,5.840055008817628,6.8359844216861765,12.235079365079365,10.270000000000001,0.14835164835164835
00-0039139,J.Gibbs,RB,DET,20,POST,WAS,14.0,105.0,2.0,,,6.0,5.3464527,,70.0,6.0,11.0,,29.5,35.5,14.0,105.0,2.0,11.0,6.0,70.0,175.0,20.0,7.5,8.75,11.666666666666666,6.363636363636363,,18.333333333333332,120.33333333333333,2.0,6.666666666666667,5.0,49.0,169.33333333333334,23.333333333333332,6.681159420289855,7.410173160173161,9.78888888888889,8.021212121212121,0.14285714285714285,17.2,100.2,1.6,6.4,4.8,55.0,155.2,22.0,5.731521739130434,7.340690790690791,11.443333333333333,8.984155844155845,0.14835164835164835,14.666666666666666,84.27777777777777,1.5,4.625,3.625,35.4375,120.1875,18.25,5.9322741749944266,6.95561039533079,12.199553571428572,10.025852272727272,0.14835164835164835
00-0039165,Z.Charbonnet,RB,SEA,1,REG,DEN,8.0,12.0,,,,,-3.7287269,,29.0,2.0,3.0,1.0,10.1,12.1,8.0,12.0,,3.0,2.0,29.0,41.0,10.0,1.5,4.1,14.5,9.666666666666666,,8.0,12.0,,3.0,2.0,29.0,41.0,10.0,1.5,4.1,14.5,9.666666666666666,,8.0,12.0,,3.0,2.0,29.0,41.0,10.0,1.5,4.1,14.5,9.666666666666666,,8.0,12.0,,3.0,2.0,29.0,41.0,10.0,1.5,4.1,14.5,9.666666666666666,
00-0039165,Z.Charbonnet,RB,SEA,2,REG,NE,14.0,38.0,1.0,,,2.0,-9.232642,,31.0,5.0,5.0,,12.9,17.9,14.0,38.0,1.0,5.0,5.0,31.0,69.0,19.0,2.7142857142857144,3.6315789473684212,6.2,6.2,,11.0,25.0,1.0,4.0,3.5,30.0,55.0,14.5,2.107142857142857,3.8657894736842104,10.35,7.933333333333334,,11.0,25.0,1.0,4.0,3.5,30.0,55.0,14.5,2.107142857142857,3.8657894736842104,10.35,7.933333333333334,,11.0,25.0,1.0,4.0,3.5,30.0,55.0,14.5,2.107142857142857,3.8657894736842104,10.35,7.933333333333334,
00-0039165,Z.Charbonnet,RB,SEA,3,REG,MIA,18.0,91.0,2.0,,,6.0,1.358764,,16.0,3.0,4.0,,22.7,25.7,18.0,91.0,2.0,4.0,3.0,16.0,107.0,21.0,5.055555555555555,5.095238095238095,5.333333333333333,4.0,,13.333333333333334,47.0,1.5,4.0,3.3333333333333335,25.333333333333332,72.33333333333333,16.666666666666668,3.0899470899470898,4.275605680868838,8.677777777777777,6.622222222222223,,13.333333333333334,47.0,1.5,4.0,3.3333333333333335,25.333333333333332,72.33333333333333,16.666666666666668,3.0899470899470898,4.275605680868838,8.677777777777777,6.622222222222223,,13.333333333333334,47.0,1.5,4.0,3.3333333333333335,25.333333333333332,72.33333333333333,16.666666666666668,3.0899470899470898,4.275605680868838,8.677777777777777,6.622222222222223,
00-0039165,Z.Charbonnet,RB,SEA,4,REG,DET,2.0,15.0,,,,1.0,-0.26814243,,39.0,5.0,5.0,,5.4,10.4,2.0,15.0,,5.0,5.0,39.0,54.0,7.0,7.5,7.714285714285714,7.8,7.8,,11.333333333333334,48.0,1.5,4.666666666666667,4.333333333333333,28.666666666666668,76.66666666666667,15.666666666666666,5.089947089947089,5.480367585630744,6.444444444444444,6.0,,10.5,39.0,1.5,4.25,3.75,28.75,67.75,14.25,4.192460317460317,5.135275689223057,8.458333333333334,6.916666666666666,,10.5,39.0,1.5,4.25,3.75,28.75,67.75,14.25,4.192460317460317,5.135275689223057,8.458333333333334,6.916666666666666,
00-0039165,Z.Charbonnet,RB,SEA,5,REG,NYG,2.0,11.0,,,,1.0,0.7204899,,19.0,3.0,5.0,,3.0,6.0,2.0,11.0,,5.0,3.0,19.0,30.0,5.0,5.5,6.0,6.333333333333333,3.8,,7.333333333333333,39.0,2.0,4.666666666666667,3.6666666666666665,24.666666666666668,63.666666666666664,11.0,6.018518518518518,6.26984126984127,6.48888888888889,5.2,,8.8,33.4,1.5,4.4,3.6,26.8,60.2,12.4,4.453968253968254,5.3082205513784455,8.033333333333333,6.293333333333333,,8.8,33.4,1.5,4.4,3.6,26.8,60.2,12.4,4.453968253968254,5.3082205513784455,8.033333333333333,6.293333333333333,
00-0039165,Z.Charbonnet,RB,SEA,6,REG,SF,5.0,20.0,,,,1.0,-0.20233117,,15.0,1.0,1.0,,3.5,4.5,5.0,20.0,,1.0,1.0,15.0,35.0,6.0,4.0,5.833333333333333,15.0,15.0,,3.0,15.333333333333334,,3.6666666666666665,3.0,24.333333333333332,39.666666666666664,6.0,5.666666666666667,6.515873015873016,9.71111111111111,8.866666666666667,,8.2,35.0,1.5,4.0,3.4,24.0,59.0,11.6,4.953968253968254,5.654887218045113,8.133333333333333,7.359999999999999,,8.166666666666666,31.166666666666668,1.5,3.8333333333333335,3.1666666666666665,24.833333333333332,56.0,11.333333333333334,4.378306878306878,5.3957393483709275,9.194444444444445,7.7444444444444445,
00-0039165,Z.Charbonnet,RB,SEA,7,REG,ATL,7.0,14.0,,,,1.0,-0.87050366,,-5.0,1.0,1.0,,0.9,1.9,7.0,14.0,,1.0,1.0,-5.0,9.0,8.0,2.0,1.125,-5.0,-5.0,,4.666666666666667,15.0,,2.3333333333333335,1.6666666666666667,9.666666666666666,24.666666666666668,6.333333333333333,3.8333333333333335,4.319444444444444,5.444444444444444,4.6000000000000005,,6.8,30.2,2.0,3.2,2.6,16.8,47.0,9.4,4.811111111111111,5.153571428571429,5.893333333333333,5.119999999999999,,8.0,28.714285714285715,1.5,3.4285714285714284,2.857142857142857,20.571428571428573,49.285714285714285,10.857142857142858,4.038548752834467,4.785633727175081,7.166666666666666,5.923809523809524,
00-0039165,Z.Charbonnet,RB,SEA,8,REG,BUF,3.0,4.0,1.0,,,1.0,0.5256582,,20.0,3.0,4.0,,8.4,11.4,3.0,4.0,1.0,4.0,3.0,20.0,24.0,6.0,1.3333333333333333,4.0,6.666666666666667,5.0,,5.0,12.666666666666666,1.0,2.0,1.6666666666666667,10.0,22.666666666666668,6.666666666666667,2.444444444444444,3.6527777777777772,5.555555555555556,5.0,,3.8,12.8,1.0,3.2,2.6,17.6,30.4,6.4,4.066666666666667,4.93452380952381,6.16,5.319999999999999,,7.375,25.625,1.3333333333333333,3.5,2.875,20.5,46.125,10.25,3.7003968253968256,4.687429511278196,7.104166666666667,5.808333333333334,
00-0039165,Z.Charbonnet,RB,SEA,9,REG,LA,2.0,8.0,,,,,-0.7203638,,25.0,2.0,3.0,,3.3,5.3,2.0,8.0,,3.0,2.0,25.0,33.0,4.0,4.0,8.25,12.5,8.333333333333334,,4.0,8.666666666666666,1.0,2.6666666666666665,2.0,13.333333333333334,22.0,6.0,2.444444444444444,4.458333333333333,4.722222222222222,2.777777777777778,,3.8,11.4,1.0,2.8,2.0,14.8,26.2,5.8,3.366666666666667,5.041666666666667,7.1,5.426666666666667,,6.777777777777778,23.666666666666668,1.3333333333333333,3.4444444444444446,2.7777777777777777,21.0,44.666666666666664,9.555555555555555,3.7336860670194003,5.083270676691729,7.703703703703703,6.088888888888889,
00-0039165,Z.Charbonnet,RB,SEA,11,REG,SF,4.0,3.0,,,,1.0,-3.2376776,,2.0,2.0,2.0,,0.5,2.5,4.0,3.0,,2.0,2.0,2.0,5.0,6.0,0.75,0.8333333333333334,1.0,1.0,,3.0,5.0,1.0,3.0,2.3333333333333335,15.666666666666666,20.666666666666668,5.333333333333333,2.0277777777777777,4.361111111111112,6.722222222222222,4.777777777777778,,4.2,9.8,1.0,2.2,1.8,11.4,21.2,6.0,2.416666666666667,4.008333333333334,6.033333333333333,4.866666666666667,,6.5,21.6,1.3333333333333333,3.3,2.7,19.1,40.7,9.2,3.43531746031746,4.658276942355889,7.033333333333333,5.58,
00-0039165,Z.Charbonnet,RB,SEA,12,REG,ARI,6.0,22.0,,,,2.0,-1.0239363,,,,,,2.2,2.2,6.0,22.0,,,,,,,3.6666666666666665,,,,,4.0,11.0,,2.5,2.0,13.5,19.0,5.0,2.8055555555555554,4.541666666666667,6.75,4.666666666666667,,4.4,10.2,1.0,2.5,2.0,10.5,17.75,6.0,2.3499999999999996,3.5520833333333335,3.7916666666666665,2.333333333333334,,6.454545454545454,21.636363636363637,1.3333333333333333,3.3,2.7,19.1,40.7,9.2,3.4563492063492065,4.658276942355889,7.033333333333333,5.58,
00-0039165,Z.Charbonnet,RB,SEA,13,REG,NYJ,4.0,28.0,1.0,,,3.0,3.1746473,,13.0,2.0,3.0,,10.1,12.1,4.0,28.0,1.0,3.0,2.0,13.0,41.0,6.0,7.0,6.833333333333333,6.5,4.333333333333333,,4.666666666666667,17.666666666666668,1.0,2.5,2.0,7.5,23.0,6.0,3.8055555555555554,3.833333333333333,3.75,2.6666666666666665,,3.8,13.0,1.0,3.0,2.25,15.0,25.75,5.5,3.35,4.979166666666666,6.666666666666666,4.666666666666667,,6.25,22.166666666666668,1.25,3.272727272727273,2.6363636363636362,18.545454545454547,40.72727272727273,8.909090909090908,3.7516534391534386,4.856009341535657,6.984848484848484,5.466666666666667,
00-0039165,Z.Charbonnet,RB,SEA,14,REG,ARI,22.0,134.0,2.0,,,5.0,4.233213,,59.0,7.0,7.0,,31.3,38.3,22.0,134.0,2.0,7.0,7.0,59.0,193.0,29.0,6.090909090909091,6.655172413793103,8.428571428571429,8.428571428571429,,10.666666666666666,61.333333333333336,1.5,5.0,4.5,36.0,117.0,17.5,5.585858585858586,6.744252873563218,7.464285714285714,6.380952380952381,,7.6,39.0,1.5,3.75,3.25,24.75,68.0,11.25,4.301515151515152,5.642959770114942,7.107142857142858,5.523809523809524,,7.461538461538462,30.76923076923077,1.4,3.5833333333333335,3.0,21.916666666666668,53.416666666666664,10.583333333333334,3.9315961815961815,5.005939597557111,7.10515873015873,5.713492063492063,
00-0039165,Z.Charbonnet,RB,SEA,15,REG,GB,8.0,54.0,1.0,,,3.0,2.839999,,12.0,1.0,4.0,,12.6,13.6,8.0,54.0,1.0,4.0,1.0,12.0,66.0,9.0,6.75,7.333333333333333,12.0,3.0,,11.333333333333334,72.0,1.3333333333333333,4.666666666666667,3.3333333333333335,28.0,100.0,14.666666666666666,6.613636363636363,6.940613026819922,8.976190476190476,5.253968253968254,,8.8,48.2,1.3333333333333333,4.0,3.0,21.5,76.25,12.5,4.851515151515152,5.413793103448276,6.982142857142858,4.19047619047619,,7.5,32.42857142857143,1.3333333333333333,3.6153846153846154,2.8461538461538463,21.153846153846153,54.38461538461539,10.461538461538462,4.132910740053597,5.184969884924513,7.481684981684982,5.504761904761905,
00-0039165,Z.Charbonnet,RB,SEA,16,REG,MIN,1.0,-1.0,,,,,-1.2107891,,14.0,2.0,2.0,,1.3,3.3,1.0,-1.0,,2.0,2.0,14.0,13.0,3.0,-1.0,4.333333333333333,7.0,7.0,,10.333333333333334,62.333333333333336,1.5,4.333333333333333,3.3333333333333335,28.333333333333332,90.66666666666667,13.666666666666666,3.946969696969697,6.10727969348659,9.142857142857144,6.142857142857142,,8.2,47.4,1.3333333333333333,4.0,3.0,24.5,78.25,11.75,4.501515151515152,6.288793103448276,8.482142857142858,5.69047619047619,,7.066666666666666,30.2,1.3333333333333333,3.5,2.7857142857142856,20.642857142857142,51.42857142857143,9.928571428571429,3.7907166907166907,5.124138702668,7.447278911564625,5.61156462585034,
00-0039165,Z.Charbonnet,RB,SEA,17,REG,CHI,15.0,57.0,,,,3.0,-2.9724548,,19.0,3.0,3.0,,7.6,10.6,15.0,57.0,,3.0,3.0,19.0,76.0,18.0,3.8,4.222222222222222,6.333333333333333,6.333333333333333,,8.0,36.666666666666664,1.0,3.0,2.0,15.0,51.666666666666664,10.0,3.1833333333333336,5.296296296296297,8.444444444444445,5.444444444444444,,10.0,54.4,1.3333333333333333,3.8,3.0,23.4,77.8,13.0,4.528181818181818,5.875478927203065,8.052380952380952,5.819047619047619,,7.5625,31.875,1.3333333333333333,3.466666666666667,2.8,20.533333333333335,53.06666666666667,10.466666666666667,3.7912968975468972,5.064010937304948,7.373015873015873,5.65968253968254,
00-0039165,Z.Charbonnet,RB,SEA,18,REG,LA,14.0,59.0,,,,2.0,-0.6667921,,,,,,5.9,5.9,14.0,59.0,,,,,,,4.214285714285714,,,,,10.0,38.333333333333336,,2.5,2.5,16.5,44.5,10.5,2.3380952380952382,4.277777777777778,6.666666666666667,6.666666666666666,,12.0,60.6,1.5,4.0,3.25,26.0,87.0,14.75,3.9710389610389614,5.636015325670497,8.44047619047619,6.190476190476191,,7.9411764705882355,33.470588235294116,1.3333333333333333,3.466666666666667,2.8,20.533333333333335,53.06666666666667,10.466666666666667,3.816178592649181,5.064010937304948,7.373015873015873,5.65968253968254,
00-0039244,C.Collier,RB,LV,17,REG,NO,3.0,6.0,,,,,-2.7101073,,,,,,0.6,0.6,3.0,6.0,,,,,,,2.0,,,,,3.0,6.0,,,,,,,2.0,,,,,3.0,6.0,,,,,,,2.0,,,,,3.0,6.0,,,,,,,2.0,,,,
00-0039244,C.Collier,RB,LV,18,REG,LAC,2.0,6.0,,,,,-0.29461226,,-4.0,1.0,2.0,,0.2,1.2,2.0,6.0,,2.0,1.0,-4.0,2.0,3.0,3.0,0.6666666666666666,-4.0,-2.0,,2.5,6.0,,2.0,1.0,-4.0,2.0,3.0,2.5,0.6666666666666666,-4.0,-2.0,,2.5,6.0,,2.0,1.0,-4.0,2.0,3.0,2.5,0.6666666666666666,-4.0,-2.0,,2.5,6.0,,2.0,1.0,-4.0,2.0,3.0,2.5,0.6666666666666666,-4.0,-2.0,
00-0039299,G.Holani,RB,SEA,14,REG,ARI,,,,,,,,,-1.0,1.0,1.0,,-0.1,0.9,,,,1.0,1.0,-1.0,,,,,-1.0,-1.0,,,,,1.0,1.0,-1.0,,,,,-1.0,-1.0,,,,,1.0,1.0,-1.0,,,,,-1.0,-1.0,,,,,1.0,1.0,-1.0,,,,,-1.0,-1.0,
00-0039299,G.Holani,RB,SEA,15,REG,GB,3.0,10.0,,,,1.0,-0.7718284,,,,,,1.0,1.0,3.0,10.0,,,,,,,3.3333333333333335,,,,,3.0,10.0,,1.0,1.0,-1.0,,,3.3333333333333335,,-1.0,-1.0,,3.0,10.0,,1.0,1.0,-1.0,,,3.3333333333333335,,-1.0,-1.0,,3.0,10.0,,1.0,1.0,-1.0,,,3.3333333333333335,,-1.0,-1.0,
00-0039325,C.Steele,RB,KC,1,REG,BAL,2.0,3.0,,,,,-1.0429523,,,,,,0.3,0.3,2.0,3.0,,,,,,,1.5,,,,,2.0,3.0,,,,,,,1.5,,,,,2.0,3.0,,,,,,,1.5,,,,,2.0,3.0,,,,,,,1.5,,,,
00-0039325,C.Steele,RB,KC,2,REG,CIN,7.0,24.0,,1.0,1.0,4.0,2.1068802,,,,,,0.4,0.4,7.0,24.0,,,,,,,3.4285714285714284,,,,,4.5,13.5,,,,,,,2.4642857142857144,,,,,4.5,13.5,,,,,,,2.4642857142857144,,,,,4.5,13.5,,,,,,,2.4642857142857144,,,,
00-0039325,C.Steele,RB,KC,3,REG,ATL,17.0,72.0,,,,6.0,0.36020902,,2.0,1.0,2.0,,7.4,8.4,17.0,72.0,,2.0,1.0,2.0,74.0,18.0,4.235294117647059,4.111111111111111,2.0,1.0,,8.666666666666666,33.0,,2.0,1.0,2.0,74.0,18.0,3.0546218487394956,4.111111111111111,2.0,1.0,,8.666666666666666,33.0,,2.0,1.0,2.0,74.0,18.0,3.0546218487394956,4.111111111111111,2.0,1.0,,8.666666666666666,33.0,,2.0,1.0,2.0,74.0,18.0,3.0546218487394956,4.111111111111111,2.0,1.0,
00-0039325,C.Steele,RB,KC,4,REG,LAC,2.0,6.0,,1.0,1.0,,-6.3413453,,,1.0,3.0,,-1.4,-0.4,2.0,6.0,,3.0,1.0,,,3.0,3.0,,,,,8.666666666666666,34.0,,2.5,1.0,2.0,74.0,10.5,3.5546218487394956,4.111111111111111,2.0,1.0,,7.0,26.25,,2.5,1.0,2.0,74.0,10.5,3.0409663865546217,4.111111111111111,2.0,1.0,,7.0,26.25,,2.5,1.0,2.0,74.0,10.5,3.0409663865546217,4.111111111111111,2.0,1.0,
00-0039325,C.Steele,RB,KC,5,REG,NO,5.0,12.0,,1.0,,2.0,-0.43021402,,,,,,1.2,1.2,5.0,12.0,,,,,,,2.4,,,,,8.0,30.0,,2.5,1.0,2.0,74.0,10.5,3.2117647058823526,4.111111111111111,2.0,1.0,,6.6,23.4,,2.5,1.0,2.0,74.0,10.5,2.9127731092436973,4.111111111111111,2.0,1.0,,6.6,23.4,,2.5,1.0,2.0,74.0,10.5,2.9127731092436973,4.111111111111111,2.0,1.0,
00-0039325,C.Steele,RB,KC,7,REG,SF,6.0,17.0,,,,1.0,-0.6264168,,,,,,1.7,1.7,6.0,17.0,,,,,,,2.8333333333333335,,,,,4.333333333333333,11.666666666666666,,3.0,1.0,,,3.0,2.744444444444445,,,,,7.4,26.2,,2.5,1.0,2.0,74.0,10.5,3.179439775910364,4.111111111111111,2.0,1.0,,6.5,22.333333333333332,,2.5,1.0,2.0,74.0,10.5,2.89953314659197,4.111111111111111,2.0,1.0,
00-0039325,C.Steele,RB,KC,8,REG,LV,2.0,6.0,,,,,-0.59095865,,8.0,1.0,1.0,,1.4,2.4,2.0,6.0,,1.0,1.0,8.0,14.0,3.0,3.0,4.666666666666667,8.0,8.0,,4.333333333333333,11.666666666666666,,1.0,1.0,8.0,14.0,3.0,2.744444444444445,4.666666666666667,8.0,8.0,,6.4,22.6,,2.0,1.0,5.0,44.0,8.0,3.0937254901960785,4.388888888888889,5.0,4.5,,5.857142857142857,20.0,,2.0,1.0,5.0,44.0,8.0,2.9138855542216886,4.388888888888889,5.0,4.5,
00-0039325,C.Steele,RB,KC,9,REG,TB,3.0,9.0,,,,,-1.9459713,,,,,,0.9,0.9,3.0,9.0,,,,,,,3.0,,,,,3.6666666666666665,10.666666666666666,,1.0,1.0,8.0,14.0,3.0,2.944444444444444,4.666666666666667,8.0,8.0,,3.6,10.0,,2.0,1.0,8.0,14.0,3.0,2.8466666666666667,4.666666666666667,8.0,8.0,,5.5,18.625,,2.0,1.0,5.0,44.0,8.0,2.9246498599439774,4.388888888888889,5.0,4.5,
00-0039325,C.Steele,RB,KC,10,REG,DEN,2.0,3.0,,,,,-1.8390476,,,,,,0.3,0.3,2.0,3.0,,,,,,,1.5,,,,,2.3333333333333335,6.0,,1.0,1.0,8.0,14.0,3.0,2.5,4.666666666666667,8.0,8.0,,3.6,9.4,,1.0,1.0,8.0,14.0,3.0,2.546666666666667,4.666666666666667,8.0,8.0,,5.111111111111111,16.88888888888889,,2.0,1.0,5.0,44.0,8.0,2.766355431061313,4.388888888888889,5.0,4.5,
00-0039325,C.Steele,RB,KC,11,REG,BUF,1.0,2.0,,,,1.0,0.3496165,,5.0,1.0,1.0,,0.7,1.7,1.0,2.0,,1.0,1.0,5.0,7.0,2.0,2.0,3.5,5.0,5.0,,2.0,4.666666666666667,,1.0,1.0,5.0,7.0,2.0,2.1666666666666665,3.5,5.0,5.0,,2.8,7.4,,1.0,1.0,6.5,10.5,2.5,2.4666666666666663,4.083333333333334,6.5,6.5,,4.7,15.4,,1.75,1.0,5.0,31.666666666666668,6.5,2.689719887955182,4.092592592592593,5.0,4.666666666666667,
00-0039325,C.Steele,RB,KC,12,REG,CAR,1.0,4.0,,,,,0.15129182,,9.0,1.0,2.0,,1.3,2.3,1.0,4.0,,2.0,1.0,9.0,13.0,2.0,4.0,6.5,9.0,4.5,,1.3333333333333333,3.0,,1.5,1.0,7.0,10.0,2.0,2.5,5.0,7.0,4.75,,1.8,4.8,,1.3333333333333333,1.0,7.333333333333333,11.333333333333334,2.3333333333333335,2.7,4.888888888888889,7.333333333333333,5.833333333333333,,4.363636363636363,14.363636363636363,,1.8,1.0,6.0,27.0,5.6,2.8088362617774383,4.694444444444445,6.0,4.625,
00-0039325,C.Steele,RB,KC,18,REG,DEN,8.0,25.0,,,,,-2.1347024,,2.0,2.0,2.0,,2.7,4.7,8.0,25.0,,2.0,2.0,2.0,27.0,10.0,3.125,2.7,1.0,1.0,,3.3333333333333335,10.333333333333334,,1.6666666666666667,1.3333333333333333,5.333333333333333,15.666666666666666,4.666666666666667,3.0416666666666665,4.233333333333333,5.0,3.5,,3.0,8.6,,1.6666666666666667,1.3333333333333333,5.333333333333333,15.666666666666666,4.666666666666667,2.725,4.233333333333333,5.0,3.5,,4.666666666666667,15.25,,1.8333333333333333,1.1666666666666667,5.2,27.0,6.333333333333333,2.8351832399626518,4.295555555555556,5.0,3.9,
00-0039344,J.Brooks,RB,CAR,12,REG,KC,2.0,7.0,,,,,-0.5355387,,,,,,0.7,0.7,2.0,7.0,,,,,,,3.5,,,,,2.0,7.0,,,,,,,3.5,,,,,2.0,7.0,,,,,,,3.5,,,,,2.0,7.0,,,,,,,3.5,,,,
00-0039344,J.Brooks,RB,CAR,13,REG,TB,6.0,18.0,,,,,-1.1908875,,23.0,3.0,3.0,,4.1,7.1,6.0,18.0,,3.0,3.0,23.0,41.0,9.0,3.0,4.555555555555555,7.666666666666667,7.666666666666667,,4.0,12.5,,3.0,3.0,23.0,41.0,9.0,3.25,4.555555555555555,7.666666666666667,7.666666666666667,,4.0,12.5,,3.0,3.0,23.0,41.0,9.0,3.25,4.555555555555555,7.666666666666667,7.666666666666667,,4.0,12.5,,3.0,3.0,23.0,41.0,9.0,3.25,4.555555555555555,7.666666666666667,7.666666666666667,
00-0039344,J.Brooks,RB,CAR,14,REG,PHI,1.0,-3.0,,,,,-1.0514995,,,,,,-0.3,-0.3,1.0,-3.0,,,,,,,-3.0,,,,,3.0,7.333333333333333,,3.0,3.0,23.0,41.0,9.0,1.1666666666666667,4.555555555555555,7.666666666666667,7.666666666666667,,3.0,7.333333333333333,,3.0,3.0,23.0,41.0,9.0,1.1666666666666667,4.555555555555555,7.666666666666667,7.666666666666667,,3.0,7.333333333333333,,3.0,3.0,23.0,41.0,9.0,1.1666666666666667,4.555555555555555,7.666666666666667,7.666666666666667,
00-0039361,B.Irving,RB,TB,1,REG,WAS,9.0,62.0,,,,2.0,0.8437982,,14.0,2.0,3.0,,7.6,9.6,9.0,62.0,,3.0,2.0,14.0,76.0,11.0,6.888888888888889,6.909090909090909,7.0,4.666666666666667,,9.0,62.0,,3.0,2.0,14.0,76.0,11.0,6.888888888888889,6.909090909090909,7.0,4.666666666666667,,9.0,62.0,,3.0,2.0,14.0,76.0,11.0,6.888888888888889,6.909090909090909,7.0,4.666666666666667,,9.0,62.0,,3.0,2.0,14.0,76.0,11.0,6.888888888888889,6.909090909090909,7.0,4.666666666666667,
00-0039361,B.Irving,RB,TB,2,REG,DET,7.0,22.0,,,,,-0.41744122,,,,,,2.2,2.2,7.0,22.0,,,,,,,3.142857142857143,,,,,8.0,42.0,,3.0,2.0,14.0,76.0,11.0,5.015873015873016,6.909090909090909,7.0,4.666666666666667,,8.0,42.0,,3.0,2.0,14.0,76.0,11.0,5.015873015873016,6.909090909090909,7.0,4.666666666666667,,8.0,42.0,,3.0,2.0,14.0,76.0,11.0,5.015873015873016,6.909090909090909,7.0,4.666666666666667,
